PERMNO,CUSIP,TICKER_CRDS,TICKER,Unnamed: 4
85656,59540G10,MPB,MPB,
85661,85755010,SIB,SIB,
85663,91136310,URI,URI,
85668,12666710,CVTX,CVTX,
85675,29414D10,AMSG,AMSG,
85680,13979310,CBKN,CBKN,
85686,04546C10,ASRT,ASRT,
85699,83420X10,SLXA,SLXA,
85705,65373J20,NICK,NICK,
85706,P7339810,NYMX,NYMX,
85710,73927610,POWI,POWI,
85716,67623R10,TIER,TIER,
85716,67623R10,OPAY,OPAY,
85721,93655910,WSBI,WSBI,
85724,71363P10,PRDO,PRDO,
85725,12466Q10,CFFI,CFFI,
85726,24869P10,DENN,DENN,
85728,27719610,EVBS,EVBS,
85729,84917U10,TSA,TSA,
85731,42722X10,HFWA,HFWA,
85738,58937810,MRCY,MRCY,
85739,58949910,MRGE,MRGE,
85741,43940T10,HOPE,HOPE,
85744,77437410,RMTI,RMTI,
85749,85931710,SLFI,SLFI,
85751,88709810,TSBK,TSBK,
85755,78465D10,WINS,WINS,
85759,9946950,WEL,WEL,
85768,44951W10,IESC,IESC,
85770,59562610,MDS,MDS,
85771,63590510,NHR,NHR,
85772,74922760,RAS,RAS,
85776,87484F10,TLN,TLN,
85786,26357810,DRD,DRD,
85789,05971J10,BXS,BXS,
85792,7.48E+14,PWR,PWR,
85796,85815520,SCS,SCS,
85798,78413T10,SBBX,SBBX,
85801,G0299510,ASI,ASI,
85803,4292310,ARTI,ARTI,
85806,13973310,CARS,CARS,
85814,68197710,CTAC,CTAC,
85816,25860930,DCLK,DCLK,
85822,31986R10,FCGI,FCGI,
85825,37184C10,GNSS,GNSS,
85832,59825110,MBHI,MBHI,
85836,59509410,MUSE,MUSE,
85839,67060Y10,NUTR,NUTR,
85840,69341920,PMACA,PMACA,
85857,5969010,BARI,BARI,
85860,11373M10,BRKL,BRKL,
85861,14954710,CAVB,CAVB,
85863,19851610,COLM,COLM,
85864,23126R10,CRGN,CRGN,
85875,45904410,IBOC,IBOC,
85879,46060X10,ISSX,ISSX,
85880,50575420,LDSH,LDSH,
85882,87296210,TOA,TOA,
85883,66954910,NWFL,NWFL,
85886,69318J10,CNXN,CNXN,
85889,86887310,SRDX,SRDX,
85896,3702310,AHR,AHR,
85897,3734710,ANH,ANH,
85900,12596510,CAO,CAO,
85903,20563P10,CIX,CIX,
85908,38388F10,GRA,GRA,
85909,25501G10,WAC,WAC,
85922,5565210,BSBN,BSBN,
85931,93005910,WDR,WDR,
85933,74397710,PRV,PRV,
85935,55272X10,MFA,MFA,
85939,75676410,RLH,RLH,
85941,15235H10,CPV,CPV,
85943,26842310,EFC,EFC,
85947,51794210,LHO,LHO,
85948,53955310,LFIN,LFIN,
85951,68210P10,OME,OME,
85959,2535310,ADPI,ADPI,
85960,G0391010,ANR,ANR,
85966,19623P10,CBAN,CBAN,
85971,69545910,PAET,PAET,
85972,12618T10,CRAI,CRAI,
85978,35907K20,FTBK,FTBK,
85980,17668210,CSBC,CSBC,
85986,44043J20,HOFF,HOFF,
85991,52729N30,LVLT,LVLT,
85992,56275010,MANH,MANH,
85993,60692510,MOBI,MOBI,
85994,33582V10,FNFG,FNFG,
85995,63007510,NGEN,NGEN,
86003,83568G10,SONO,SONO,
86004,90421410,UMPQ,UMPQ,
86006,91130110,UPFC,UPFC,
86008,02153V10,ALTV,ALTV,
86013,29475210,EQY,EQY,
86017,42008910,HWK,HWK,
86026,45768S10,IOSP,IOSP,
86034,80413710,SHS,SHS,
86042,42210P10,HW,HW,
86047,3165210,AMKR,AMKR,
86048,40460910,HCKT,HCKT,
86051,00246W10,AXTI,AXTI,
86055,14443310,CANI,CANI,
86056,15314510,CCBN,CCBN,
86067,40076410,GNTY,GNTY,
86080,74365A30,PLX,PLX,
86083,46062X30,IDXG,IDXG,
86088,9581110,RINO,RINO,
86091,84470P10,SBSI,SBSI,
86092,18270P10,BDE,BDE,
86092,18270P10,CLAR,CLAR,
86097,94105310,WCN,WCN,
86102,31421110,FHI,FII,
86122,29330610,ENG,ENG,
86123,45845L10,ICPT,ICPT,
86124,11766510,BMTC,BMTC,
86128,56790810,HZO,HZO,
86150,7557120,BEBE,BEBE,
86155,23108260,CMLS,CMLS,
86157,19089710,COBZ,COBZ,
86164,63935R10,FLYR,FLYR,
86165,69423U30,PEIX,PEIX,
86166,37934A10,GISX,GISX,
86168,36238G10,GSIC,GSIC,
86178,50207910,LMIA,LMIA,
86180,60456710,MIPS,MIPS,
86188,46117A10,TRDO,TRDO,
86189,80786310,SCHS,SCHS,
86196,90385D10,ULTI,ULTI,
86198,69811Q10,PANC,PANC,
86199,93730310,WBCO,WBCO,
86211,59497240,MSTR,MSTR,
86224,29440910,ENT,ENT,
86230,46447810,IPI,IPI,
86233,15643U10,LEU,LEU,
86235,00339B10,ABGX,ABGX,
86236,00508B10,BIRT,BIRT,
86242,7734730,BELFB,BELFB,
86246,14446010,CACS,CACS,
86250,14149F10,CFNL,CFNL,
86253,12525D10,CITZ,CITZ,
86259,28604510,ELBO,ELBO,
86260,27874N30,ELON,ELON,
86264,30293010,FNBP,FNBP,
86268,44412810,HRBT,HRBT,
86270,70686R50,PCO,PCO,
86279,59544010,MDST,MDST,
86281,57772920,MXO,MXO,
86287,76028120,RBCAA,RBCAA,
86288,22160N10,CSGP,CSGP,
86298,90116710,TWTR,TWTR,
86299,90983910,UCFC,UCFC,
86302,42692710,HTBK,HTBK,
86305,21248510,CVG,CVG,
86307,45672710,IHI,IHI,
86312,79522610,SAL,SAL,
86313,91728620,UBA,UBA,
86316,18145710,CLK,CLK,
86322,25388B10,DRIV,DRIV,
86323,27885610,ECLP,ECLP,
86324,29384810,ENTU,ENTU,
86333,70975410,PPCO,PPCO,
86337,88077510,TERN,TERN,
86338,90131420,TFSM,TFSM,
86351,12500Q10,CCBT,CCBT,
86354,14091910,CTGI,CTGI,
86362,46600W10,IXYS,IXYS,
86366,12073840,BNL,BNL,
86367,27665010,CAA,CAA,
86376,87101310,SCM,SCM,
86382,31938320,BUSE,BUSE,
86384,12612810,CCNE,CCNE,
86396,20343B10,CBNJ,CBNJ,
86398,80280910,SBP,SBP,
86405,79917510,IMI,IMI,
86419,19723110,CBBO,CBBO,
86432,74360610,PRSP,PRSP,
86432,74360610,PB,PB,
86433,81170Q10,SCFS,SCFS,
86435,31431B10,FNHC,FNHC,
86437,90262T30,UCBH,UCBH,
86440,97186T10,WIBC,WIBC,
86444,45773H20,INO,INO,
86447,12768710,CZR,CZR,
86481,61745P81,IMB,IMB,
86481,61745P81,IMC,IMC,
86489,83125X10,SNBR,SNBR,
86496,20714230,CNXT,CNXT,
86512,86806M20,SUPR,SUPR,
86525,20670810,CNQR,CNQR,
86531,59165010,MCBI,MCBI,
86533,68247910,ONFC,ONFC,
86534,69333Y10,PFCB,PFCB,
86543,97111W10,WFBC,WFBC,
86544,9522910,INSP,INSP,
86544,9522910,BCOR,BCOR,
86547,2406110,AXL,AXL,
86548,03937R10,ARJ,ARJ,
86563,42782550,HT,HT,
86566,1920510,ALNC,ALNC,
86569,22281420,DVW,DVW,
86573,31942S10,FCAP,FCAP,
86574,33610T10,FPFC,FPFC,
86576,36146210,GBTB,GBTB,
86578,38101310,GDEN,GDEN,
86579,57061910,MKTW,MKTW,
86582,85917A10,STL,STL,
86583,27943Q10,EF,EF,
86593,36143810,GBL,GBL,
86594,50064320,KFY,KFY,
86595,59507210,MFI,MFI,
86602,71426510,PER,PER,
86685,17442030,CRBC,CRBC,
86709,1242310,AMRI,AMRI,
86713,14901610,CATT,CATT,
86715,21886810,COCO,COCO,
86717,10138810,EPAY,EPAY,
86719,27579R10,EWBC,EWBC,
86720,12513410,CEB,CEB,
86721,40422Y10,HLTH,HLTH,
86725,53217V10,LIFE,LIFE,
86728,56377120,MTEX,MTEX,
86735,81749210,SRNA,SRNA,
86739,92673440,VIGN,VIGN,
86743,12642640,CTCI,CTCI,
86744,74266R30,PRVT,PRVT,
86748,10335410,FOB,FOB,
86758,74576910,PTZ,PTZ,
86759,74837R10,KWK,KWK,
86760,85512C20,SGH,SGH,
86763,05335B10,ABTL,ABTL,
86777,46588H10,IVIL,IVIL,
86778,55306N10,MKSI,MKSI,
86780,64050910,NEON,NEON,
86783,09857L10,PCLN,PCLN,
86786,4014910,STST,STST,
86789,92220610,VARI,VARI,
86791,92220710,VSEA,VSEA,
86793,98430510,YDKN,YDKN,
86799,12653C10,CNX,CNX,
86806,3802020,CRA,CRA,
86810,89531P10,TREX,TREX,
86813,00437V10,ACDO,ACDO,
86814,2774510,AMNB,AMNB,
86818,25264R20,DHIL,DHIL,
86819,04914Y10,ATLC,ATLC,
86820,14057J10,CFFN,CFFN,
86822,30226D10,EXTR,EXTR,
86824,34325810,FFBK,FFBK,
86827,42281910,HSII,HSII,
86830,45666Q10,INFA,INFA,
86840,69341710,PLXT,PLXT,
86861,20164710,CFB,CFB,
86866,89903550,TUES,TUES,
86876,95082P10,WCC,WCC,
86878,1985530,ALOY,ALOY,
86881,11162130,BRCD,BRCD,
86889,63910B10,NLS,NLS,
86895,06646V10,RATE,RATE,
86896,20360710,CBU,CBU,
86897,45662V10,INET,INET,
86899,53219L10,LPNT,LPNT,
86913,73612630,PRSF,PRSF,
86917,20492510,CMNT,CMNT,
86924,88368Q20,TST,TST,
86926,87311L10,TWTC,TWTC,
86945,68338A10,ONT,ONT,
86949,83056610,SKX,SKX,
86956,94107520,WSII,WSII,
86958,23251J10,CYBS,CYBS,
86959,25500T10,DITC,DITC,
86961,26861P10,EELN,EELN,
86964,31561610,FFIV,FFIV,
86965,31758540,FISI,FISI,
86969,37957V10,GSPN,GSPN,
86977,58448U10,WEBM,WEBM,
86988,68273G10,ORCC,ORCC,
86989,58513U10,MEET,MEET,
86990,39037G10,GEC,GEC,
86993,69865710,PTRY,PTRY,
86996,78410G10,SBAC,SBAC,
87000,85285720,STMP,STMP,
87005,98741310,UBET,UBET,
87006,91307C10,UTHR,UTHR,
87013,04033V20,ARBA,ARBA,
87014,82620P10,BSRR,BSRR,
87016,73931J10,IDSY,IDSY,
87016,73931J10,PWFL,PWFL,
87020,74296210,PVTB,PVTB,
87024,17770A10,CTBK,CTBK,
87026,2756810,AMC,AMC,
87034,52610710,LII,LII,
87035,25383010,DOC,DOC,
87038,70458630,PAE,PAE,
87039,8459720,BERK,BERK,
87043,74790650,QMCO,QMCO,
87049,98475710,YCC,YCC,
87051,05069A30,ADBL,ADBL,
87053,36872P10,GNSS,GNSS,
87054,71649510,HAWK,HAWK,
87054,71649510,HK,HK,
87056,09061G10,BMRN,BMRN,
87057,09065H40,BPUR,BPUR,
87066,62914B10,EGOV,EGOV,
87067,31866P10,FNLC,FNLC,
87069,39435710,GCBC,GCBC,
87074,74273Y10,INSW,INSW,
87077,29255410,ECPG,ECPG,
87078,01988P10,MDRX,MDRX,
87081,64115P10,NTIQ,NTIQ,
87082,64108N10,NTOP,NTOP,
87084,92823T10,VHC,VHC,
87085,69911G10,PDYN,PDYN,
87086,71375U10,PRFT,PRFT,
87092,88632Q10,TIBX,TIBX,
87097,94110510,WGRD,WGRD,
87098,95952210,WSBA,WSBA,
87099,04289L10,ARTG,ARTG,
87100,4517410,ASKJ,ASKJ,
87105,26224110,DSCM,DSCM,
87110,45768V10,ICCI,ICCI,
87114,58737610,MBWM,MBWM,
87118,69521010,PKTR,PKTR,
87121,79409310,SALM,SALM,
87131,49900510,KCG,KCG,
87139,30372610,FCS,FCS,
87140,50544710,LAB,LAB,
87149,90116610,TWB,TWB,
87153,00846X10,AGIL,AGIL,
87158,10565110,BRNC,BRNC,
87160,23793410,DTLK,DTLK,
87162,68243Q10,FLWS,FLWS,
87165,62458M20,MOVE,MOVE,
87167,509410,ACTA,ACTA,
87172,53625210,LIOX,LIOX,
87173,54344260,LOOK,LOOK,
87178,66986W20,NOVA,NOVA,
87179,64115T10,NTCT,NTCT,
87182,74834T10,QSFT,QSFT,
87183,53216A10,QUOT,QUOT,
87189,89969010,TMWD,TMWD,
87214,68212910,OMN,OMN,
87218,91528W10,UNIZ,UNIZ,
87219,463110,ACME,ACME,
87227,28225C80,EGAN,EGAN,
87228,26881V10,EPNY,EPNY,
87229,35063R10,FDRY,FDRY,
87232,36519910,GDEN,GDEN,
87233,38122G10,GLDN,GLDN,
87236,45885A40,INAP,INAP,
87242,49330810,KEYN,KEYN,
87248,936730,PCSA,PCSA,
87254,84855W10,SKE,SKE,
87255,88870610,TIVO,TIVO,
87257,4.61E+14,VTIV,VTIV,
87261,91126820,UNTD,UNTD,
87264,45841V10,ININ,ININ,
87265,92849Q40,VITR,VITR,
87268,17273K10,CIR,CIR,
87269,17471510,CIZN,CIZN,
87271,19576110,CFX,CFX,
87272,29410P10,EPC,EPC,
87277,57308310,MSO,MSO,
87289,25525P10,DHC,DHC,
87298,65335110,NEXC,NEXC,
87299,00971T10,AKAM,AKAM,
87306,16104810,CHIC,CHIC,
87314,25385P10,DGIN,DGIN,
87318,26894810,EGBN,EGBN,
87320,30041210,EVRT,EVRT,
87321,36269P10,GAIA,GAIA,
87327,46114T50,IWOV,IWOV,
87333,63935M20,NAVI,NAVI,
87337,72919P20,PLUG,PLUG,
87342,84642583,SBSA,SBSA,
87343,87120640,SCMR,SCMR,
87345,82705T10,SIMG,SIMG,
87349,86722Q20,TPC,TPC,
87350,89688210,TZIX,TZIX,
87356,98156Q10,WWE,WWE,
87358,02660R10,AHH,AHH,
87361,69325Q10,PCTI,PCTI,
87364,74837P40,QUIK,QUIK,
87373,01167P10,ALSK,ALSK,
87377,09534T50,BCSI,BCSI,
87378,16117M10,CHTR,CHTR,
87379,19421R20,CLCT,CLCT,
87390,31787A50,FNSR,FNSR,
87392,45073220,IBAS,IBAS,
87394,45252110,IMMR,IMMR,
87404,22655210,CXDO,CXDO,
87406,G6754310,OPTV,OPTV,
87412,76128Q10,RETK,RETK,
87415,78127010,RTEC,RTEC,
87418,87155S10,SMMX,SMMX,
87419,83547010,SNWL,SNWL,
87426,50189K10,LCII,LCII,
87430,50077B20,KTOS,KTOS,
87437,26929N10,EVI,EVI,
87439,45817G20,IDN,IDN,
87445,87936010,TDY,TDY,
87446,87852020,TMS,TMS,
87449,94113U10,PIK,PIK,
87451,42222L10,HTRN,HTRN,
87464,44845110,HBP,HBP,
87465,45666T10,IN,IN,
87476,6342510,BMRC,BMRC,
87478,13087210,CALP,CALP,
87482,25380710,DMRC,DMRC,
87487,05541T10,BGCP,BGCP,
87489,35660210,FMKT,FMKT,
87492,14888B10,CHSI,CHSI,
87494,41454910,HPOL,HPOL,
87496,98377210,XOXO,XOXO,
87498,36846Q20,GKNT,GKNT,
87499,57777610,MAXY,MAXY,
87501,55422510,MCBC,MCBC,
87505,63486510,NKSH,NKSH,
87507,64116M10,NTRT,NTRT,
87510,71709820,PFSW,PFSW,
87513,89916510,TLRK,TLRK,
87521,2.79E+14,ECLG,ECLG,
87525,62845B10,MFSF,MFSF,
87532,75540810,RDI,RDI,
87539,63227W20,NTG,NTG,
87571,4523510,ASPM,ASPM,
87574,64047550,NEOF,NEOF,
87581,29286610,EASI,EASI,
87583,00847G70,AGEN,AGEN,
87585,1158910,APCS,APCS,
87587,03839G10,AQNT,AQNT,
87588,05348W30,AVNX,AVNX,
87589,7401410,BBGI,BBGI,
87595,15234X10,CTRA,COG,
87598,25606910,DCEL,DCEL,
87599,25388M10,DTHK,DTHK,
87601,92340P20,VRNM,VRNM,
87602,57709710,MATR,MATR,
87606,30744P10,FRGO,FRGO,
87612,46069S10,ISIL,ISIL,
87614,51163710,LBAI,LBAI,
87618,58446K10,MCCC,MCCC,
87621,65411370,NIKU,NIKU,
87632,81733740,SQNM,SQNM,
87633,80542330,SVVS,SVVS,
87637,58497720,MTOX,MTOX,
87644,94768C10,WEBM,WEBM,
87646,97742410,WITS,WITS,
87649,17040430,CHRD,CHRD,
87652,50210010,LNBB,LNBB,
87656,00289Y10,ABEO,ABEO,
87658,29076N20,EMAN,EMAN,
87659,28035Q10,EPC,EPC,
87696,30064510,EXAR,EXAR,
87725,45774W10,IIIN,IIIN,
87748,00461P10,ACLA,ACLA,
87750,1977710,ALTH,ALTH,
87752,04518A10,ASIA,ASIA,
87755,M0861T11,ALVR,ALVR,
87763,25388K10,DTAS,DTAS,
87771,37247A10,GTIV,GTIV,
87774,44506910,HBEK,HBEK,
87777,03969P10,RDEA,RDEA,
87785,45884X10,ITMN,ITMN,
87789,5.50E+14,LMNX,LMNX,
87793,57685P30,MONE,MONE,
87795,88801110,TPTI,TPTI,
87800,69664310,PALM,PALM,
87806,75914G10,RCOM,RCOM,
87809,20754010,SBMC,SBMC,
87812,82691910,SLAB,SLAB,
87816,77208120,RCPI,RCPI,
87825,G9310A11,UTSI,UTSI,
87827,94768410,WBSN,WBSN,
87832,2077210,APT,APT,
87836,31961010,FBK,FBK,
87837,50575Q10,LTS,LTS,
87843,12738A10,CADE,CADE,
87856,37734120,FACT,FACT,
87856,37734120,GLCH,GLCH,
87952,37637Q10,GBCI,GBCI,
88015,33584720,FOBB,FOBB,
88031,61174X10,MNST,MNST,
88148,75382F10,TPTX,TPTX,
88148,75382F10,RPTP,RPTP,
88152,12571T10,CCMP,CCMP,
88153,21872510,CORI,CORI,
88157,29078710,EMBT,EMBT,
88158,45881X10,MIX,MIX,
88159,30161Q10,EXEL,EXEL,
88161,31565340,FTGX,FTGX,
88163,92535G20,VTRO,VTRO,
88165,74638910,PRPL,PRPL,
88166,G3930010,GSOL,GSOL,
88167,42222N10,HSTM,HSTM,
88172,50101410,KKD,KKD,
88173,52887230,LXRX,LXRX,
88174,53814610,LPSN,LPSN,
88180,66996710,NUAN,NUAN,
88182,68218910,ON,ON,
88183,68019410,OPOF,OPOF,
88187,70510710,PECS,PECS,
88190,73942140,PRCS,PRCS,
88193,78493260,SABA,SABA,
88195,80067710,SGMO,SGMO,
88197,36027110,FULT,FULT,
88198,81570410,SBYN,SBYN,
88199,87588Q10,TNOX,TNOX,
88202,90384420,ULCM,ULCM,
88203,68287N10,VDSI,VDSI,
88203,68287N10,OSPN,OSPN,
88207,21249J10,CNVR,CNVR,
88237,91343110,UCO,UCO,
88246,22841110,CRWN,CRWN,
88248,15231910,CTLM,CTLM,
88249,80862710,SCRX,SCRX,
88254,64438310,NUFO,NUFO,
88255,68573C10,ORCH,ORCH,
88257,71103B10,PFBX,PFBX,
88258,30258F10,PHMD,PHMD,
88260,72581M30,PXLW,PXLW,
88262,82966T10,SMDI,SMDI,
88263,68906N20,OTIX,OTIX,
88264,76254410,RBBN,RBBN,
88270,90338R10,UNWR,UNWR,
88271,60975U20,MGRM,MGRM,
88275,45811K20,ICST,ICST,
88278,43858620,AAC,AAC,
88280,8468010,BHLB,BHLB,
88283,84916A10,RBI,RBI,
88284,20366810,CYH,CYH,
88287,24736810,DLA,DLA,
88305,50075Q10,KRT,KRT,
88307,55382910,MVC,MVC,
88308,56500510,MSV,MSV,
88313,47102X10,JNS,JNS,
88319,92839U20,VC,VC,
88321,67457P30,OCNW,OCNW,
88324,05106U10,AUGT,AUGT,
88329,18681D20,CKCM,CKCM,
88331,15670R10,CPHD,CPHD,
88332,14067D50,CPST,CPST,
88335,24823Q10,DNDN,DNDN,
88338,28224R10,EFD,EFD,
88341,42047610,HWBK,HWBK,
88342,30228410,EXLT,EXLT,
88351,45766930,INSM,INSM,
88352,4.61E+64,ISRG,ISRG,
88355,58500P10,MDTL,MDTL,
88359,44959320,IGOI,IGOI,
88367,69412V10,PCBK,PCBK,
88368,69455210,PMBC,PMBC,
88372,91705J20,ROIAK,ROIAK,
88373,63741710,NNN,NNN,
88379,67069D10,NTRI,NTRI,
88383,90347430,UPCS,UPCS,
88384,33744V10,FUSB,FUSB,
88417,5454020,ACLS,ACLS,
88421,4004760,ARNA,ARNA,
88424,5389310,AVCT,AVCT,
88425,9569850,BLUE,BLUE,
88430,1.12E+14,BWNG,BWNG,
88432,24358610,DCGN,DCGN,
88436,G3040110,ENDP,ENDP,
88439,29362U10,ENTG,ENTG,
88440,75086X10,RNDC,RNDC,
88441,36870910,GCOR,GCOR,
88446,45232710,ILMN,ILMN,
88451,49251510,KERX,KERX,
88457,64121A10,NEI,NEI,
88458,68212810,OVTI,OVTI,
88460,70835210,PRFS,PRFS,
88462,14817C10,PTIE,PTIE,
88462,14817C10,SAVA,SAVA,
88467,83410S10,SOHU,SOHU,
88468,86858W20,SPRT,SPRT,
88471,74019L50,TBIO,TBIO,
88475,92231M10,VASC,VASC,
88478,94767L10,WEBX,WEBX,
88485,29382R10,EVC,EVC,
88495,G1154H10,BEL,BEL,
88497,00504W30,PIOI,PIOI,
88498,4743910,AGIX,AGIX,
88499,02744M10,AMMD,AMMD,
88501,7.61E+12,APTI,APTI,
88504,11679410,BRKR,BRKR,
88508,16965710,CHPC,CHPC,
88510,13054D10,CPKI,CPKI,
88511,23126920,CRIS,CRIS,
88516,2.67E+14,DYAX,DYAX,
88518,25400W10,APPS,APPS,
88521,29664R10,ESPR,ESPR,
88532,45773310,ISPH,ISPH,
88534,45769N10,ISSC,ISSC,
88535,45031X20,ISTA,ISTA,
88539,52886P10,LEXR,LEXR,
88545,58468810,MDCO,MDCO,
88550,68375710,OPNT,OPNT,
88556,70655210,PMTR,PMTR,
88557,69502510,PUBB,PUBB,
88564,86882C10,SRGA,SRGA,
88568,84721510,SPTN,SPTN,
88572,55414P70,MBVX,MBVX,
88573,89672P10,TRPH,TRPH,
88574,87929J10,TSYS,TSYS,
88575,59514P10,TUNE,TUNE,
88577,87307P10,TVIA,TVIA,
88578,92647110,MICU,MICU,
88580,92763R10,VIRL,VIRL,
88581,68750U10,VITA,VITA,
88583,92928410,WJCI,WJCI,
88597,05368V10,AVNT,AVNT,
88615,45826H10,ITGR,ITGR,
88617,04648K10,ARDI,ARDI,
88620,04537Y10,VRML,VRML,
88625,14141020,DFIB,DFIB,
88626,26660510,DRRX,DRRX,
88634,44877410,HYDL,HYDL,
88635,59609410,MBRG,MBRG,
88643,70322A10,PTMK,PTMK,
88646,78477410,STEC,STEC,
88648,87305R10,TTMI,TTMI,
88651,92239N10,VAST,VAST,
88653,92846N10,VTAL,VTAL,
88664,42628110,JKHY,JKHY,
88675,71714810,PDGI,PDGI,
88681,94271210,WW,WW,
88682,96141810,WRC,WRC,
88727,29264A20,ENWV,ENWV,
88730,46119F10,INGN,INGN,
88733,50064W10,KOSN,KOSN,
88739,68375Q40,OPLK,OPLK,
88740,03852X10,ARLZ,ARLZ,
88742,82312B10,SHEN,SHEN,
88743,87160Y10,SYNP,SYNP,
88749,94675610,WYPT,WYPT,
88750,45071R10,XXIA,XXIA,
88779,44934S20,ICAD,ICAD,
88784,00724X10,ADLR,ADLR,
88786,1868030,AFOP,AFOP,
88790,04269X10,ARRY,ARRY,
88791,7367720,BCON,BCON,
88792,6375010,BKMU,BKMU,
88795,44840710,HTCH,HTCH,
88799,30033R30,ESLR,ESLR,
88806,91324T30,UNTK,UNTK,
88807,45782B10,INSG,INSG,
88809,68382T10,OCPI,OCPI,
88810,76655960,RIGL,RIGL,
88811,79543510,SLXP,SLXP,
88813,89376R20,TMTA,TMTA,
88814,G8721010,UTIW,UTIW,
88817,26883D10,EPL,EPL,
88820,70469910,PGC,PGC,
88821,87114210,SYD,SYD,
88828,2888410,ACAP,ACAP,
88832,45190610,IDNX,IDNX,
88836,37246C40,GNVC,GNVC,
88839,41690610,HBIO,HBIO,
88841,76122Q10,RGP,RGP,
88849,20557C10,CIO,CIO,
88853,34341210,FLR,FLR,
88855,84749R10,SP,SP,
88857,98718410,YORW,YORW,
88860,1625510,ALGN,ALGN,
88863,30063P10,EXAS,EXAS,
88865,41049520,HAFC,HAFC,
88866,81169P10,SBLK,SBLK,
88867,45252610,BLUD,BLUD,
88868,70556010,PEET,PEET,
88869,29390Q10,ENT,ENT,
88869,29390Q10,EQU,EQU,
88871,21075N20,MCF,MCF,
88882,90391410,UPL,UPL,
88895,56842710,MPX,MPX,
88897,67802610,OIS,OIS,
88905,3664210,ATRS,ATRS,
88906,00208J10,ATPG,ATPG,
88907,20356610,CBNV,CBNV,
88908,15201P10,CSFL,CSFL,
88910,7400210,BE,BE,
88911,58003120,MCDTA,MCDTA,
88912,45383860,IBCP,IBCP,
88915,88428W10,TWTI,TWTI,
88922,29255W10,EAC,EAC,
88924,34349810,FLO,FLO,
88935,82619750,SI,SI,
88940,73287210,PLKI,PLKI,
88943,17461R10,CTZN,CTZN,
88944,31983A10,FCBC,FCBC,
88945,38011M60,GMXR,GMXR,
88948,68383A10,OPSW,OPSW,
88949,81181C10,SGEN,SGEN,
88963,25770120,DGICA,DGICA,
88965,17886710,CIVB,CIVB,
88970,82510710,SHBI,SHBI,
88972,81619610,SEM,SEM,
88975,35352320,FNFN,FNFN,
88976,33775620,FSCI,FSCI,
88980,63079710,NAPS,NAPS,
88984,91146010,UBFO,UBFO,
88987,37941P30,GLPW,GLPW,
88988,44894750,IDT,IDT,
88990,45764710,INVX,INVX,
88991,70454920,BTU,BTUUQ,
88992,3.72E+14,GEN,GEN,
88994,76129W10,RVP,RVP,
89007,67612W10,ORH,ORH,
89008,7.19E+64,PNX,PNX,
89023,36458R10,GLYN,GLYN,
89029,61971830,MOSY,MOSY,
89030,74235210,REVU,REVU,
89032,89101910,TORC,TORC,
89035,91301630,USPI,USPI,
89036,63905010,NTUS,NTUS,
89038,29911Q20,EVBN,EVBN,
89040,58404W10,MDTH,MDTH,
89044,69328210,PDFS,PDFS,
89045,92742610,VNBC,VNBC,
89046,98235T10,WMGI,WMGI,
89047,8190610,BEL,BEL,
89048,1860630,AIQ,AIQ,
89067,68627W10,SRG,SRG,
89099,30613710,FALC,FALC,
89100,33761G10,FBMI,FBMI,
89103,37653510,GLAD,GLAD,
89105,48116510,JOY,JOY,
89108,G0229R10,ALTE,ALTE,
89109,55457110,MFNC,MFNC,
89110,68213N10,OMCL,OMCL,
89132,62852P10,MYK,MYK,
89134,69047Q10,OVV,OVV,
89139,G3682E19,FRO,FRO,
89141,74044410,PLPC,PLPC,
89142,86873310,SURW,SURW,
89151,21989G10,CXP,CXP,
89154,22540110,CSR,CSR,
89167,22748310,CCRN,CCRN,
89168,16122W10,CHFN,CHFN,
89169,24661P80,DCTH,DCTH,
89174,67611V10,ODSY,ODSY,
89176,69335R10,PBNC,PBNC,
89177,88338110,THER,THER,
89181,46114210,INTV,INTV,
89202,78408D10,SBFG,SBFG,
89203,00762W10,ABCO,ABCO,
89204,03073T10,AGP,AGP,
89207,49458010,KND,KND,
89208,55918110,LAVA,LAVA,
89210,58047P10,MCGC,MCGC,
89211,70843010,PWOD,PWOD,
89213,91819410,WOOF,WOOF,
89215,174410,AMN,AMN,
89216,00508Y10,AYI,AYI,
89224,23325G10,DJO,DJO,
89227,45247T10,IGI,IGI,
89230,01449J10,ALR,ALR,
89237,46411910,IFC,IFC,
89243,92553Q20,VAS,VAS,
89244,98262P10,WW,WW,
89252,33832D20,FVE,FVE,
89262,95889210,WNEB,WNEB,
89266,1438310,AWGI,AWGI,
89269,15135B10,CNC,CNC,
89270,31986N10,FCCY,FCCY,
89271,52078P10,LWSN,LWSN,
89276,63172M10,NSDA,NSDA,
89277,66737P60,NWBO,NWBO,
89278,84263210,SCMF,SCMF,
89279,90540010,UNB,UNB,
89288,80556P30,SAXN,SAXN,
89289,85254C30,SSI,SSI,
89290,87157D10,SYNA,SYNA,
89292,85856G10,STEL,STEL,
89297,19239V30,CCOI,CCOI,
89301,36467W10,GME,GME,
89306,64015Y10,NCRX,NCRX,
89307,56456310,MANT,MANT,
89310,71601620,PETC,PETC,
89313,98985T10,ZGEN,ZGEN,
89317,89361720,TCI,TCI,
89321,2317710,EPAX,EPAX,
89323,90984P30,UCBI,UCBI,
